track_name,artist,album,release_date,spotify_url,track_id
Lights Out,Fred again..,USB,2024-06-14,https://open.spotify.com/track/1DJvuvxH90LRrLKeKBibXq,1DJvuvxH90LRrLKeKBibXq
Alane,Robin Schulz,Alane,2020-06-19,https://open.spotify.com/track/2u6Jm2klS4yvAlbSHlxUwI,2u6Jm2klS4yvAlbSHlxUwI
Set Me Free,Bassjackers,Set Me Free,2024-09-27,https://open.spotify.com/track/063TkfAMChBhF3gFLESksd,063TkfAMChBhF3gFLESksd
Explode,Dimitri Vegas & Like Mike,Explode,2024-01-26,https://open.spotify.com/track/04ErJiS734u76JgX5JQayC,04ErJiS734u76JgX5JQayC
Ecstasy,MEDUZA,MEDUZA,2023-10-13,https://open.spotify.com/track/7gT3poPl89krqi8qcBinyU,7gT3poPl89krqi8qcBinyU
Legion,Blasterjaxx,Legion,2020-10-29,https://open.spotify.com/track/3NHVe5ZYMitXZx14MYkvin,3NHVe5ZYMitXZx14MYkvin
DEAD,Unknown Brain,Faceless,2020-11-27,https://open.spotify.com/track/4FPZ6Uvme1pfbz58SuqxDC,4FPZ6Uvme1pfbz58SuqxDC
Sleepless Nights,SRTW,Sleepless Nights,2022-06-17,https://open.spotify.com/track/2DxY2h8fnjo9cLlchKgpnf,2DxY2h8fnjo9cLlchKgpnf
16,Hardwell,16,2024-03-29,https://open.spotify.com/track/1DaiV2h1XWvqpyxJ25Q6Cs,1DaiV2h1XWvqpyxJ25Q6Cs
Faisal (envelops me),Fred again..,Actual Life 2 (February 2 - October 15 2021),2021-11-19,https://open.spotify.com/track/1uyQNwG1sFl7etjFTEHlQp,1uyQNwG1sFl7etjFTEHlQp
The Scientist,Dimitri Vegas & Like Mike,The Scientist,2024-03-29,https://open.spotify.com/track/3wxbMFOaduop2XFO9gKihO,3wxbMFOaduop2XFO9gKihO
Chills (LA Hills),Tiësto,DRIVE,2023-04-21,https://open.spotify.com/track/2N5cFPLy0TIasTWkfT1hri,2N5cFPLy0TIasTWkfT1hri
Hippies (feat. Two Another),The Magician,Hippies (feat. Two Another),2021-05-14,https://open.spotify.com/track/6X6Czunvadm5759A96SjFD,6X6Czunvadm5759A96SjFD
Clara (the night is dark),Fred again..,Actual Life 3 (January 1 - September 9 2022),2022-10-28,https://open.spotify.com/track/1halfbhGjFShZwxmnbWE8u,1halfbhGjFShZwxmnbWE8u
Hot N Cold,EQRIC,Hot N Cold,2021-05-14,https://open.spotify.com/track/3gg2WoPaC5rqgGJipqTL6n,3gg2WoPaC5rqgGJipqTL6n
Take You On,James Mercy,Take You On,2020-07-31,https://open.spotify.com/track/1YxGxw82Jn4jmwh2uhOhfC,1YxGxw82Jn4jmwh2uhOhfC
Night Drive,Ummet Ozcan,Night Drive,2024-06-28,https://open.spotify.com/track/3UMw5qedrTAXx3UjcFOBA5,3UMw5qedrTAXx3UjcFOBA5
On Repeat,Robin Schulz,On Repeat,2022-05-06,https://open.spotify.com/track/4xbXuRfZ2ZLktw5QEdGYnX,4xbXuRfZ2ZLktw5QEdGYnX
Out Of Touch - Madison Mars Edit,Madison Mars,Out Of Touch (Madison Mars Edit),2021-02-26,https://open.spotify.com/track/7rarIZQ3VhMK96GEv6CUau,7rarIZQ3VhMK96GEv6CUau
Come Around Again,Armin van Buuren,Feel Again,2023-03-30,https://open.spotify.com/track/1PgWZgdROSbx0yRIRH078E,1PgWZgdROSbx0yRIRH078E
Original Sin,Sofi Tukker,Original Sin,2022-02-04,https://open.spotify.com/track/0fp6PDlnCkmdE0F3s0tfr6,0fp6PDlnCkmdE0F3s0tfr6
Party With The Cops (feat. Haley Maze),Blasterjaxx,Party With The Cops (feat. Haley Maze),2023-11-17,https://open.spotify.com/track/0y0nhyZlrRGJ4qWKAwCbNI,0y0nhyZlrRGJ4qWKAwCbNI
All I Need,NOTSOBAD,All I Need,2023-10-20,https://open.spotify.com/track/2N1teUVGfP3vWKKGq0ZxvH,2N1teUVGfP3vWKKGq0ZxvH
In Your Arms (For An Angel),Topic,In Your Arms (For An Angel),2022-01-28,https://open.spotify.com/track/5WOnsi0Bug74LmhxcPfKvR,5WOnsi0Bug74LmhxcPfKvR
Delilah (pull me out of this),Fred again..,Actual Life 3 (January 1 - September 9 2022),2022-11-02,https://open.spotify.com/track/3wJrBiiTIRRfKSL2TQWR60,3wJrBiiTIRRfKSL2TQWR60
Sun Came Up,Sofi Tukker,WET TENNIS,2022-04-29,https://open.spotify.com/track/4OssNR8i2CZHzIBJDxRh2e,4OssNR8i2CZHzIBJDxRh2e
Thank You (Not So Bad) - Extended,Dimitri Vegas & Like Mike,Thank You (Not So Bad) [Extended],2024-03-15,https://open.spotify.com/track/1snDbD1L2yTSgRvyG3aNH8,1snDbD1L2yTSgRvyG3aNH8
Upside Down,Robin Schulz,Upside Down,2024-08-16,https://open.spotify.com/track/67xGM8XQ3U4GCpSTr5XN9s,67xGM8XQ3U4GCpSTr5XN9s
Somewhere Only We Know,Ian Storm,Somewhere Only We Know,2023-12-22,https://open.spotify.com/track/66bnX8ozY4o8FATgrQ7Bd0,66bnX8ozY4o8FATgrQ7Bd0
The Chase,Dimitri Vegas & Like Mike,The Chase,2020-03-27,https://open.spotify.com/track/00JoqMc5KZFLpdrtymo6f0,00JoqMc5KZFLpdrtymo6f0
Dance With Somebody,Sam Feldt,Dance With Somebody,2023-05-12,https://open.spotify.com/track/0Jmh09aQdMyzpIwnwNwiLS,0Jmh09aQdMyzpIwnwNwiLS
Say Nothing (feat. MAY-A),Flume,Palaces,2022-05-20,https://open.spotify.com/track/4uBgAIrCRf8ed02XbNKdBQ,4uBgAIrCRf8ed02XbNKdBQ
Bad,Don Diablo,Bad,2020-03-20,https://open.spotify.com/track/1T4U8Q2DRfs6OUg8DEsRZf,1T4U8Q2DRfs6OUg8DEsRZf
Flying,Curbi,Flying,2022-05-23,https://open.spotify.com/track/23tSVCziOnXVAyayQt0Bi7,23tSVCziOnXVAyayQt0Bi7
Julia (deep diving),Fred again..,Actual Life (April 14 - December 17 2020),2021-04-15,https://open.spotify.com/track/4obJRBmV1AnO09jj03zIqk,4obJRBmV1AnO09jj03zIqk
Casualty (feat. maybealice),Steam Phunk,Casualty (feat. maybealice),2024-03-29,https://open.spotify.com/track/2VjhvDQlAI8FDbQ9GqYgce,2VjhvDQlAI8FDbQ9GqYgce
Can’t Get You Out of My Head,Moses,Can’t Get You Out of My Head,2024-09-03,https://open.spotify.com/track/0RWucHjAHslVP2lfjj4vCM,0RWucHjAHslVP2lfjj4vCM
"Country Roads, Take Me Home - 2024 Mix",Dzeko,"Country Roads, Take Me Home (2024 Mix)",2024-07-19,https://open.spotify.com/track/0PCRNtWlXWMcf3HlDhDa3i,0PCRNtWlXWMcf3HlDhDa3i
Waiting For Love,Steam Phunk,Waiting For Love,2024-09-20,https://open.spotify.com/track/2NAxj0kJqrYswoMPLWcnwt,2NAxj0kJqrYswoMPLWcnwt
Loneliness,Hardwell,Loneliness,2023-11-03,https://open.spotify.com/track/0iFxSf5RjiybnVSjofFEBg,0iFxSf5RjiybnVSjofFEBg
Worship,Diamond Eyes,Worship,2024-07-05,https://open.spotify.com/track/3UL3mFsWBtRUZWRu0qAD46,3UL3mFsWBtRUZWRu0qAD46
Good Vibes,SRTW,Good Vibes,2022-06-10,https://open.spotify.com/track/6iM5YlBhftinw3qHJdd2qp,6iM5YlBhftinw3qHJdd2qp
Be Someone (feat. Ray X Ben),KVSH,Be Someone (feat. Ray X Ben),2022-02-18,https://open.spotify.com/track/0XMl0fVTh3PyPlwyJTn33n,0XMl0fVTh3PyPlwyJTn33n
Tears On The Dancefloor (feat. Hannah Boleyn),KSHMR,Tears On The Dancefloor (feat. Hannah Boleyn),2023-11-17,https://open.spotify.com/track/3dLAuJrWEQQaXyh12BeQG5,3dLAuJrWEQQaXyh12BeQG5
Vertigo,Curbi,Vertigo,2021-05-14,https://open.spotify.com/track/0Cv7pfVZT1KjaqpylUsYQH,0Cv7pfVZT1KjaqpylUsYQH
Find Another Way,Thastor,Find Another Way,2022-12-16,https://open.spotify.com/track/4LwehQ7QoNqlddC7HjmISU,4LwehQ7QoNqlddC7HjmISU
Kawaii 808,Yellow Claw,The Holy Bassgod EP,2021-02-05,https://open.spotify.com/track/6ZvXQhiIbP4XpbrHN6brAI,6ZvXQhiIbP4XpbrHN6brAI
The Power,Duke Dumont,Duality,2020-04-17,https://open.spotify.com/track/4ig58RE2nh8nk8KJNslP7g,4ig58RE2nh8nk8KJNslP7g
Gold,W&W,Gold,2020-12-18,https://open.spotify.com/track/4LpcOXk1mmEUqGoVORZ2lk,4LpcOXk1mmEUqGoVORZ2lk
Signals,Regard,Signals,2021-10-29,https://open.spotify.com/track/3Zs7UPRJeoy3uycdPHVfwv,3Zs7UPRJeoy3uycdPHVfwv
Promises - Skrillex & Nero Remix,NERO,Halloween Party Anthems,2020-10-23,https://open.spotify.com/track/3o39fjzrs9wQwA3wtu7cte,3o39fjzrs9wQwA3wtu7cte
Billie (loving arms),Fred again..,Billie (loving arms),2021-08-31,https://open.spotify.com/track/46E2xeKBLrxS8hJ37Gq35G,46E2xeKBLrxS8hJ37Gq35G
All Of The Lights,Coone,All Of The Lights,2023-01-26,https://open.spotify.com/track/5hBqQDU8fb3tuUDgtRR13H,5hBqQDU8fb3tuUDgtRR13H
Tempo,Marshmello,Tempo,2023-08-17,https://open.spotify.com/track/7icIDep1Jr3oJdgJSGsdnM,7icIDep1Jr3oJdgJSGsdnM
Summer In New York,Sofi Tukker,WET TENNIS,2022-04-29,https://open.spotify.com/track/5kyJ6sznnWACqHbw65p34Q,5kyJ6sznnWACqHbw65p34Q
Girlz Wanna Have Fun,MATTN,Girlz Wanna Have Fun,2020-01-31,https://open.spotify.com/track/6OX9dW6EW4qS9mRUBphCHr,6OX9dW6EW4qS9mRUBphCHr
Faith (with Dolly Parton) [feat. Mr. Probz],Galantis,Church,2020-02-07,https://open.spotify.com/track/6o6STE55cbhH4BuM2EJRL9,6o6STE55cbhH4BuM2EJRL9
Someone Else,Rezz,Someone Else,2020-04-08,https://open.spotify.com/track/4hR3hQKELrARHNZJ51D14s,4hR3hQKELrARHNZJ51D14s
Lonely Heart,Jax Jones,Lonely Heart,2022-06-03,https://open.spotify.com/track/4iGjLLvo4Pax82YX3jE3Q1,4iGjLLvo4Pax82YX3jE3Q1
Sparks,MEDUZA,Sparks,2022-12-16,https://open.spotify.com/track/0SG7XH1L4gMwcXkLuMjDgq,0SG7XH1L4gMwcXkLuMjDgq
Lonely Together (feat. Dagny),Kygo,Thrill Of The Chase,2022-11-11,https://open.spotify.com/track/0dfOAWQfRVFYpLnm9OTpxv,0dfOAWQfRVFYpLnm9OTpxv
New Millenium (feat. Topazz),Mr. Belt & Wezol,New Millenium (feat. Topazz),2022-05-06,https://open.spotify.com/track/1eEPPA57q2V1EqHZ4O46mU,1eEPPA57q2V1EqHZ4O46mU
U Are My High (with Future),DJ Snake,U Are My High (with Future),2021-12-03,https://open.spotify.com/track/0ITaSRuI0L1RNL7ZNYTTi7,0ITaSRuI0L1RNL7ZNYTTi7
"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",DJ Snake,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",2021-10-22,https://open.spotify.com/track/6IPNp9PfaEqrzotY47TIWy,6IPNp9PfaEqrzotY47TIWy
U Are My High,DJ Snake,U Are My High,2021-07-28,https://open.spotify.com/track/3S7A85bAWOd6ltk6r2ANOI,3S7A85bAWOd6ltk6r2ANOI
Run It (feat. Rick Ross & Rich Brian),DJ Snake,Shang-Chi and The Legend of The Ten Rings: The Album,2021-09-03,https://open.spotify.com/track/5x4vgABKiGp4Vg7ZyFRxhn,5x4vgABKiGp4Vg7ZyFRxhn
You Know You Like It,DJ Snake,EDM Hits,2020-04-03,https://open.spotify.com/track/0HZ5069JKcWhig4urYqkFI,0HZ5069JKcWhig4urYqkFI
Neverender,Justice,Hyperdrama,2024-04-26,https://open.spotify.com/track/3aQ9MHkMeL7Yu7jpyF62xn,3aQ9MHkMeL7Yu7jpyF62xn
Let Me Love You,DJ Snake,EDM Hits,2020-04-03,https://open.spotify.com/track/2k9Qf3ls2Ab8VqYWW9ULW5,2k9Qf3ls2Ab8VqYWW9ULW5
Neverender,Justice,Neverender,2024-04-25,https://open.spotify.com/track/0ccoGCaOFCxI6pHixrQpKj,0ccoGCaOFCxI6pHixrQpKj
Selfish Love (with Selena Gomez),DJ Snake,Selfish Love (with Selena Gomez),2021-03-04,https://open.spotify.com/track/3XoflnowYPFRPOh3uFvHcm,3XoflnowYPFRPOh3uFvHcm
One Night/All Night,Justice,Hyperdrama,2024-04-26,https://open.spotify.com/track/2Oidi4pAbR9X81PBaV71N8,2Oidi4pAbR9X81PBaV71N8
I Remember - John Summit Remix,deadmau5,I Remember (John Summit Remix),2023-07-07,https://open.spotify.com/track/7EroGeDg1uteOaQ45Ftfiz,7EroGeDg1uteOaQ45Ftfiz
Neverender - Rampa Remix,Justice,Neverender (Rampa Remix),2024-09-26,https://open.spotify.com/track/5EtJ3keh0umOlQ0kHXvNIS,5EtJ3keh0umOlQ0kHXvNIS
"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",DJ Snake,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",2021-10-22,https://open.spotify.com/track/7K5tOFxje8nlunmexOmWgo,7K5tOFxje8nlunmexOmWgo
Selfish Love (with Selena Gomez),DJ Snake,Revelación - EP,2021-03-12,https://open.spotify.com/track/3zxUdf7XmWpH6oddULwbwJ,3zxUdf7XmWpH6oddULwbwJ
BRING BACK THE COLOR,San Holo,EXISTENTIAL DANCE MUSIC,2023-09-15,https://open.spotify.com/track/2AHd1SRo5rAFvJOCEwLyTi,2AHd1SRo5rAFvJOCEwLyTi
The World Is Not Enough (2022 Remaster),Garbage,Anthology,2022-11-21,https://open.spotify.com/track/47tqRpRJoH4eEPeWbCHe9x,47tqRpRJoH4eEPeWbCHe9x
Neverender - Kaytranada Remix,Justice,Neverender (Kaytranada Remix),2024-09-26,https://open.spotify.com/track/1GFz4dKoSUt9aOBeLJFfJh,1GFz4dKoSUt9aOBeLJFfJh
Abu Simbel,WhoMadeWho,Abu Simbel,2021-03-04,https://open.spotify.com/track/1Y3yJHrBkkfj3GZKv1MVhF,1Y3yJHrBkkfj3GZKv1MVhF
The Divine Chord,The Avalanches,We Will Always Love You,2020-12-11,https://open.spotify.com/track/3A0cAzFKPefBCz7Z02UnnO,3A0cAzFKPefBCz7Z02UnnO
A Different Way,DJ Snake,Party On My Own,2020-05-22,https://open.spotify.com/track/05EGssInp4ZSJ1vgkXvIH3,05EGssInp4ZSJ1vgkXvIH3
One Day,Martin Jensen,One Day,2022-04-22,https://open.spotify.com/track/50caV5dTDovBOXClcF3GyT,50caV5dTDovBOXClcF3GyT
Seventeen,Ladytron,Light & Magic,2022-04-21,https://open.spotify.com/track/7qHMaeWBGykUXtoMQLkIC4,7qHMaeWBGykUXtoMQLkIC4
The Veldt Cinema - BYNX Edit,deadmau5,The Veldt Cinema (BYNX Edit),2023-06-09,https://open.spotify.com/track/1GD5ooLHgV9nolrem1DBiB,1GD5ooLHgV9nolrem1DBiB
Unwanted (feat. Conor Maynard),Martin Jensen,Unwanted (feat. Conor Maynard),2023-06-23,https://open.spotify.com/track/3s3tzG4jG1q5CoAvcASuyC,3s3tzG4jG1q5CoAvcASuyC
Let You Down (with Gabry Ponte),DVBBS,Let You Down (with Gabry Ponte),2024-03-15,https://open.spotify.com/track/57BlL9l7O9JmUcD4cFnCH8,57BlL9l7O9JmUcD4cFnCH8
Teka (with Peso Pluma),DJ Snake,Teka (with Peso Pluma),2024-04-17,https://open.spotify.com/track/555maXFEF9m0lE4UGRzCHk,555maXFEF9m0lE4UGRzCHk
Hey Boy Hey Girl - ARTBAT Remix,The Chemical Brothers,Hey Boy Hey Girl (ARTBAT Remix),2024-05-24,https://open.spotify.com/track/6ncIQAyVDdHePrHc8HxIjv,6ncIQAyVDdHePrHc8HxIjv
Guddi Riddim,DJ Snake,Guddi Riddim,2022-12-20,https://open.spotify.com/track/5yN3wXc6fvM5SPTFjL6c4G,5yN3wXc6fvM5SPTFjL6c4G
Honest,San Holo,Honest,2020-01-31,https://open.spotify.com/track/1k3J7o5b0tDUzbllLycVUJ,1k3J7o5b0tDUzbllLycVUJ
Trust Nobody,DJ Snake,Trust Nobody,2020-06-24,https://open.spotify.com/track/08bDGEzsYd9ebCc7p23X4j,08bDGEzsYd9ebCc7p23X4j
Japan - Satin Jackets Remix,Tycho,Weather Remixes,2020-12-18,https://open.spotify.com/track/4riBORG5X5kvQThwODPDDh,4riBORG5X5kvQThwODPDDh
Escape - John Summit Remix,deadmau5,Escape (John Summit Remix),2022-06-03,https://open.spotify.com/track/68lTEhMEx4MxDCJypT6bXE,68lTEhMEx4MxDCJypT6bXE
Complicated (with Fridayy),DJ Snake,Complicated (with Fridayy),2024-08-16,https://open.spotify.com/track/59AY7LaU5NR62aJNqtYSyJ,59AY7LaU5NR62aJNqtYSyJ
Quezacotl,deadmau5,Quezacotl,2024-07-05,https://open.spotify.com/track/24jPquymYcAxmOUXwjJwLk,24jPquymYcAxmOUXwjJwLk
Taki Taki,DJ Snake,Latin Rhythm - The Best Reggeaton Club Hits,2023-08-14,https://open.spotify.com/track/20uYAdCEoIkSZStIfPW1TB,20uYAdCEoIkSZStIfPW1TB
Disco Maghreb,DJ Snake,Disco Maghreb,2022-05-31,https://open.spotify.com/track/0RVmOh80HfpuygCBt2d1va,0RVmOh80HfpuygCBt2d1va
Better Times,KC Lights,Better Times,2023-06-09,https://open.spotify.com/track/5PXZlm9dBDA8dBXxle5Da8,5PXZlm9dBDA8dBXxle5Da8
At Least I Had Fun,Martin Jensen,At Least I Had Fun,2020-08-14,https://open.spotify.com/track/7jqXDgGWkV4w2ctdb2g59o,7jqXDgGWkV4w2ctdb2g59o
Home,Caribou,Suddenly,2020-02-28,https://open.spotify.com/track/5k2LuHfNTJ2mCTj9tPtSaI,5k2LuHfNTJ2mCTj9tPtSaI
Crust,Flying Lotus,Yasuke,2021-04-30,https://open.spotify.com/track/6ri6ZQWxqIZgYd2RfsnKNa,6ri6ZQWxqIZgYd2RfsnKNa
FORWARD,SBTRKT,FORWARD,2022-12-07,https://open.spotify.com/track/0lFotZWVqwgQOh779DKet5,0lFotZWVqwgQOh779DKet5
Tinted Eyes (feat. 24kGoldn),DVBBS,Tinted Eyes (feat. 24kGoldn),2020-06-05,https://open.spotify.com/track/6yhJwPZwzzYYtAV8Fk4utW,6yhJwPZwzzYYtAV8Fk4utW
"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",DJ Snake,Carte Blanche (Deluxe),2020-02-21,https://open.spotify.com/track/4odViYSPthqtubEZHUvXUj,4odViYSPthqtubEZHUvXUj
One Night/All Night,Justice,One Night/All Night,2024-01-23,https://open.spotify.com/track/7sjuNUjWtSqhbxJ3RAUffm,7sjuNUjWtSqhbxJ3RAUffm
We Will Meet Again,San Holo,We Will Meet Again,2022-06-01,https://open.spotify.com/track/6VpRQDOM7nQ6viuVUSXWGn,6VpRQDOM7nQ6viuVUSXWGn
405 - Metronomy x Biig Piig,Metronomy,405 - Metronomy x Biig Piig,2021-09-14,https://open.spotify.com/track/1KjLbuPsJmYdZJt0CsyVAg,1KjLbuPsJmYdZJt0CsyVAg
Middle,DJ Snake,EDM Hits,2020-04-03,https://open.spotify.com/track/3StbJUv3vmNLcOW9j0uPYe,3StbJUv3vmNLcOW9j0uPYe
Nightbird,DJ Snake,Nightbird,2022-11-04,https://open.spotify.com/track/0CADZTEOUaMw9bHnKB59Ts,0CADZTEOUaMw9bHnKB59Ts
You and I,Caribou,Suddenly,2020-02-28,https://open.spotify.com/track/3fE5R4go6pHVxwG3sR3Uza,3fE5R4go6pHVxwG3sR3Uza
Afterimage,Justice,Hyperdrama,2024-04-26,https://open.spotify.com/track/4IsbtqsROVspyi7kzh3Vkx,4IsbtqsROVspyi7kzh3Vkx
"Country Roads, Take Me Home - 2024 Mix",Dzeko,"Country Roads, Take Me Home (2024 Mix)",2024-07-19,https://open.spotify.com/track/0PCRNtWlXWMcf3HlDhDa3i,0PCRNtWlXWMcf3HlDhDa3i
Cold Light - 6am Remix,KC Lights,Cold Light (6am Remix),2021-04-23,https://open.spotify.com/track/6BRsln8RDWDl91YmJpCYxY,6BRsln8RDWDl91YmJpCYxY
DON'T LOOK DOWN (feat. Lizzy Land),San Holo,EXISTENTIAL DANCE MUSIC,2023-09-15,https://open.spotify.com/track/4Ygtmdo7nkMBz0ut732wL5,4Ygtmdo7nkMBz0ut732wL5
Smile,DVBBS,Smile,2024-08-23,https://open.spotify.com/track/2212Svokvme9GTbKsSeyw6,2212Svokvme9GTbKsSeyw6
Mannequin Love,Justice,Hyperdrama,2024-04-26,https://open.spotify.com/track/4csm3bIilOko37LEVW1v8P,4csm3bIilOko37LEVW1v8P
Feels Like You,Adventure Club,Feels Like You,2023-10-27,https://open.spotify.com/track/0F1VAVqj021UkGntiDz4nx,0F1VAVqj021UkGntiDz4nx
Live Again (feat. Halo Maud),The Chemical Brothers,For That Beautiful Feeling,2023-09-08,https://open.spotify.com/track/55djbD8EGJOd3akmGMXqw6,55djbD8EGJOd3akmGMXqw6
Goodbyes (Myrrh),DJ Snake,Goodbyes (Myrrh),2024-09-05,https://open.spotify.com/track/3ElesDZUMxUJejxvl6IeEk,3ElesDZUMxUJejxvl6IeEk
Big Bang (with Crankdat),DJ Snake,Big Bang (with Crankdat),2024-04-10,https://open.spotify.com/track/6xkBy4dXb6LxQQ3OuuK2xv,6xkBy4dXb6LxQQ3OuuK2xv
Never Come Back,Caribou,Suddenly,2020-02-28,https://open.spotify.com/track/0Ej6OBBtMvhjaJvtt1vtUt,0Ej6OBBtMvhjaJvtt1vtUt
We Will Always Love You,The Avalanches,We Will Always Love You,2020-12-11,https://open.spotify.com/track/51wxtCuipwjvvT99wsSmCc,51wxtCuipwjvvT99wsSmCc
ALL THE HIGHS,San Holo,EXISTENTIAL DANCE MUSIC,2023-09-15,https://open.spotify.com/track/3xU4XbMp9L8noYTUw7y7gv,3xU4XbMp9L8noYTUw7y7gv
Ring The Alarm - Habstrakt Remix,DJ Snake,Ring The Alarm (Remixes),2021-12-17,https://open.spotify.com/track/67kJ3o6PrkB9CetDTXQ1wR,67kJ3o6PrkB9CetDTXQ1wR
The Darkness That You Fear,The Chemical Brothers,The Darkness That You Fear,2021-04-23,https://open.spotify.com/track/4ahFzFAZRpfWaGbA2J3dAq,4ahFzFAZRpfWaGbA2J3dAq
It Ain't Safe,DVBBS,It Ain't Safe,2024-06-28,https://open.spotify.com/track/6lAYlIYhPgHw6cXkxAmiJg,6lAYlIYhPgHw6cXkxAmiJg
Miracle,WhoMadeWho,Kiss & Forget,2024-09-13,https://open.spotify.com/track/13tuBuNjlmNUJvhtKc2GGo,13tuBuNjlmNUJvhtKc2GGo
Colorblind (feat. Dayseeker),Adventure Club,Love // Chaos,2022-02-11,https://open.spotify.com/track/44J9wUVTFIGKmjDJb4e5Oq,44J9wUVTFIGKmjDJb4e5Oq
where's my head at _,Basement Jaxx,where's my head at _,2023-11-14,https://open.spotify.com/track/1hJN8hZvzEvOvqX32jSSrw,1hJN8hZvzEvOvqX32jSSrw
Blue Hour,Nosaj Thing,Continua,2022-10-28,https://open.spotify.com/track/6f9BnONLZr0rpB5thUzzlW,6f9BnONLZr0rpB5thUzzlW
Common Blue,Warpaint,Common Blue,2024-02-14,https://open.spotify.com/track/4ywML3rFjamKeKg1GE689X,4ywML3rFjamKeKg1GE689X
Nova,Burial,Nova / Moth,2022-02-11,https://open.spotify.com/track/7dYjEwbLJ1B5reoz3lWra0,7dYjEwbLJ1B5reoz3lWra0
GLOW (feat. Au/Ra),San Holo,GLOW (feat. Au/Ra),2024-02-09,https://open.spotify.com/track/3lqfTqap6aFMlYGEOyDZvt,3lqfTqap6aFMlYGEOyDZvt
Selfish Love (with Selena Gomez) - Tiësto Remix,DJ Snake,Selfish Love (with Selena Gomez) (Tiësto Remix),2021-04-16,https://open.spotify.com/track/2IDBh3Nuej2wFUk2JmWEmQ,2IDBh3Nuej2wFUk2JmWEmQ
"you’ve changed, i’ve changed",San Holo,bb u ok?,2021-06-04,https://open.spotify.com/track/3LnoLo62GjfKDYIN7eJpPB,3LnoLo62GjfKDYIN7eJpPB
Enjoy Enjaami - Spotify Singles (with Dhee feat. Arivu & Santhosh Narayanan),DJ Snake,Enjoy Enjaami - Spotify Singles (with Dhee feat. Arivu & Santhosh Narayanan),2021-06-21,https://open.spotify.com/track/3z5ITnx50sxmTospLAcM03,3z5ITnx50sxmTospLAcM03
Neverender - Extended,Justice,Neverender (Remixes),2024-09-27,https://open.spotify.com/track/4ewzV0MgYdn35SDpGLQnpe,4ewzV0MgYdn35SDpGLQnpe
The End,Justice,Hyperdrama,2024-04-26,https://open.spotify.com/track/5lhIY0YgH7JhszpQNUC1dm,5lhIY0YgH7JhszpQNUC1dm
Ankhas,Warpaint,The Buccaneers: Season 1 (Apple TV+ Original Series Soundtrack),2023-11-08,https://open.spotify.com/track/4mHxL482obOPCLpnrqY52o,4mHxL482obOPCLpnrqY52o
bb u ok?,San Holo,bb u ok?,2021-06-04,https://open.spotify.com/track/1ygsq8SJabjBmtPJFIVQgF,1ygsq8SJabjBmtPJFIVQgF
Trust Nobody - Valentino Khan Remix,DJ Snake,Trust Nobody (Valentino Khan Remix),2020-07-22,https://open.spotify.com/track/52wqMbmCqeTw37jd4zFAWr,52wqMbmCqeTw37jd4zFAWr
thoughts and chemicals,San Holo,bb u ok?,2021-06-04,https://open.spotify.com/track/3Y1jQ3JsXL93N7J6druNav,3Y1jQ3JsXL93N7J6druNav
When The Summer Dies,deadmau5,When The Summer Dies,2021-07-16,https://open.spotify.com/track/1Lgvs8WzpPbT5VuUFIAJwt,1Lgvs8WzpPbT5VuUFIAJwt
Running Back To You,Martin Jensen,Running Back To You,2020-10-09,https://open.spotify.com/track/7feeLzB9KdKJ2ha3OvJ0SZ,7feeLzB9KdKJ2ha3OvJ0SZ
IT HURTS!,San Holo,bb u ok?,2021-06-04,https://open.spotify.com/track/3H8h60jhdQNu5s9HHTLdFr,3H8h60jhdQNu5s9HHTLdFr
What a Night,Martin Jensen,What a Night,2023-02-10,https://open.spotify.com/track/5M78sypr7NMw0MMcrWTS0l,5M78sypr7NMw0MMcrWTS0l
SG,DJ Snake,Rap Kings Vol 4,2023-03-08,https://open.spotify.com/track/0JjfqMMato1b1u5fn1IxgE,0JjfqMMato1b1u5fn1IxgE
TINY FLOWERS,San Holo,EXISTENTIAL DANCE MUSIC,2023-09-15,https://open.spotify.com/track/1RTovR0Qfm4Xt7EnsdWaD7,1RTovR0Qfm4Xt7EnsdWaD7
Things will be fine,Metronomy,Small World,2022-02-18,https://open.spotify.com/track/5fDVGTBnAnB8K0Kcn3Lmf6,5fDVGTBnAnB8K0Kcn3Lmf6
In My Dreams,Four Tet,In My Dreams,2024-09-09,https://open.spotify.com/track/0cs3wJc2hHHGHw13ZTYf5j,0cs3wJc2hHHGHw13ZTYf5j
Oh The Sunn!,The Avalanches,We Will Always Love You,2020-12-11,https://open.spotify.com/track/1Qth3TmxzsBYDpCRCffdZk,1Qth3TmxzsBYDpCRCffdZk
Love Will Save Me - CamelPhat Remix,WhoMadeWho,Love Will Save Me (Remixes),2024-03-22,https://open.spotify.com/track/5KDKk7wE5VB4bXELIPO6Yn,5KDKk7wE5VB4bXELIPO6Yn
Generator,Justice,Hyperdrama,2024-04-26,https://open.spotify.com/track/4sF1MqAGu6HKx2Ggw20Xn4,4sF1MqAGu6HKx2Ggw20Xn4
